chr,start,stop,ID,name,comment
1,24626573,24629762,RC01G004060,TAL1,T-cell acute lymphocytic leukemia
1,24635032,24636140,RC01G004070,unknown,PDZK1 interacting protein 1
1,24639012,24744187,RC01G004080,INADL,inaD-like
1,24783752,24897633,RC01G004090,NFIA,Recognizes and binds the palindromic sequence 5'- TTGGCNNNNNGCCAA-3' present in viral and cellular promoters and in the origin of replication of adenovirus type 2. These proteins are individually capable of activating transcription and replication
1,24949576,24982044,RC01G004100,frem1,Fras1 related extracellular matrix 1b
1,24990048,24992589,RC01G004110,RAB3B,RAB3B
1,24995832,25008766,RC01G004120,NRD1,Nardilysin (N-arginine dibasic convertase)
1,25011922,25020940,RC01G004130,AXDND1,Axonemal dynein light chain domain containing 1
1,25023113,25025456,RC01G004140,NPHS2,Nephrosis 2
1,25027166,25036481,RC01G004150,TDRD5,Tudor domain-containing protein
1,25051761,25139255,RC01G004160,RABGAP1L,RAB GTPase activating protein
1,25142411,25175721,RC01G004170,IFI44L,Interferon-induced protein 44-like
1,25176003,25181201,RC01G004180,RAB11B,constitutive secretory pathway
1,25187805,25191603,RC01G004190,MARCH2,Membrane-associated ring finger (C3HC4) 2
1,25204996,25212055,RC01G004200,HNRNPM,Heterogeneous nuclear ribonucleoprotein M
1,25214771,25237496,RC01G004210,PIP5K1C,Phosphatidylinositol-4-phosphate 5-kinase
1,25242467,25244235,RC01G004220,gpx4,Belongs to the glutathione peroxidase family
1,25247797,25251255,RC01G004230,POLR2E,Polymerase (RNA) II (DNA directed) polypeptide E
1,25252519,25271729,RC01G004240,HMHA1,Histocompatibility (minor) HA-1
1,25273276,25292222,RC01G004250,TJP3,Tight junction protein
1,25295673,25329490,RC01G004260,SBNO2,Strawberry notch homolog
1,25329551,25361814,RC01G004270,unknown,unknown
1,25364424,25369964,RC01G004280,HAPLN4,Hyaluronan and proteoglycan link protein
1,25381942,25504028,RC01G004290,NCAN,Neurocan
1,25528503,25529679,RC01G004300,RFXANK,Regulatory factor X-associated ankyrin-containing protein
1,25530990,25532692,RC01G004310,MEF2BNB,BLOC-1 related complex subunit 8
1,25533459,25536112,RC01G004320,TMEM221,transmembrane protein 221
1,25546669,25555913,RC01G004330,MEF2B,enhancer factor
1,25599004,25614506,RC01G004340,unknown,unknown
1,25621884,25650427,RC01G004350,GATAD2A,GATA zinc finger domain containing
1,25655278,25687638,RC01G004360,YJEFN3,YjeF N-terminal domain containing 3
1,25690818,25703812,RC01G004370,CILP2,Cartilage intermediate layer protein
1,25706834,25709674,RC01G004380,unknown,Rieske domain-containing protein-like
1,25728417,25730580,RC01G004390,unknown,granzyme
1,25741342,25742745,RC01G004400,cirbp,Cold inducible RNA binding protein
1,25828627,25847337,RC01G004410,MIDN,Midnolin
1,25858020,25862681,RC01G004420,ATP5D,ATP synthase
1,25866935,25885428,RC01G004430,C19orf26,Chromosome 19 open reading frame 26
1,25906664,25911545,RC01G004440,FSTL3,Follistatin-like 3 (secreted glycoprotein)
1,25922743,25933070,RC01G004450,BSG,isoform X1
1,25935811,25964282,RC01G004460,HCN2,Potassium sodium hyperpolarization-activated cyclic nucleotide-gated channel
1,25968828,26021986,RC01G004470,POLRMT,DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
1,26028015,26052590,RC01G004480,FGF22,Fibroblast growth factor 22
1,26061186,26135195,RC01G004490,PRSS57,Belongs to the peptidase S1 family
1,26188341,26273563,RC01G004500,PRSS57,Belongs to the peptidase S1 family
1,26285365,26370393,RC01G004510,PRSS57,Belongs to the peptidase S1 family
1,26398063,26401277,RC01G004520,C19orf70,Component of the MICOS complex
1,26402144,26405582,RC01G004530,HSD11B1L,Hydroxysteroid (11-beta) dehydrogenase 1-like a
1,26432756,26444960,RC01G004540,rgma,RGM domain family
1,26454474,26681799,RC01G004550,CELF5,Cugbp
1,26738225,26746937,RC01G004560,CREB3L3,cAMP responsive element binding protein 3-like
1,26755446,26759095,RC01G004570,BTBD2,BTB (POZ) domain containing
1,26761292,26764753,RC01G004580,HMG20B,SWI SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member
1,26766613,26807267,RC01G004590,UNC13A,Unc-13 homolog A (C. elegans)
1,26809629,26832772,RC01G004600,unknown,DIL
1,26838633,26854435,RC01G004610,TCF3,Transcription factor
1,26876740,26891761,RC01G004620,ZBTB7A,Zinc finger and BTB
1,26893857,26900676,RC01G004630,MAP2K2,mitogen-activated protein kinase kinase
1,26904400,26913259,RC01G004640,PIAS4,Protein inhibitor of activated STAT
1,26916853,26918173,RC01G004650,unknown,Forkhead box
1,26937514,26950792,RC01G004660,ONECUT3,One cut domain family member
1,26992308,27006209,RC01G004670,unknown,basic region leucin zipper
1,27006333,27007121,RC01G004680,unknown,nuclear factor
1,27012961,27037846,RC01G004690,LINGO3,Leucine rich repeat and Ig domain containing 3a
1,27061722,27062937,RC01G004700,unknown,Oogenesis-related gene
1,27063927,27064868,RC01G004710,unknown,unknown
1,27067707,27070520,RC01G004720,unknown,Pseudopodium-enriched atypical kinase 1-like
1,27071764,27074690,RC01G004730,OAZ1,Ornithine decarboxylase antizyme
1,27074809,27076890,RC01G004740,unknown,Junctional sarcoplasmic reticulum protein
1,27077968,27081556,RC01G004750,AMH,Anti-mullerian hormone
1,27088608,27110181,RC01G004760,DOT1L,Histone-lysine N-methyltransferase
1,27117844,27150305,RC01G004770,ELL,RNA polymerase II
1,27153681,27160691,RC01G004780,FKBP8,FK506 binding protein 8
1,27165514,27223241,RC01G004790,SSBP4,Single stranded DNA binding protein
1,27265910,27280037,RC01G004800,TMEM59L,Transmembrane protein 59-like
1,27281090,27286968,RC01G004810,CRLF1,Cytokine receptor-like factor
1,27288361,27292667,RC01G004820,C19orf60,Chromosome 19 open reading frame 60
1,27294277,27332718,RC01G004830,CPAMD8,C3 and PZP-like
1,27339189,27339825,RC01G004840,unknown,Binds to the catalytic subunit of the cyclin dependent kinases and is essential for their biological function
1,27344782,27355989,RC01G004850,SHC2,SHC (Src homology 2 domain containing) transforming protein 2
1,27359428,27378538,RC01G004860,ANKRD24,ankyrin repeat
1,27382578,27409935,RC01G004870,SHD,Src homology 2 domain containing transforming protein D
1,27416444,27417643,RC01G004880,unknown,Belongs to the G-protein coupled receptor 1 family
1,27439761,27449733,RC01G004890,MIER2,Mesoderm induction early response
1,27457101,27471849,RC01G004900,PPAP2C,Phosphatidic acid phosphatase type 2C
1,27484334,27515680,RC01G004910,TLE2,Transducin-like enhancer of split 2 (E(sp1) homolog
1,27519694,27559542,RC01G004920,TLE2,Transducin-like enhancer of split 2
1,27579888,27605809,RC01G004930,AES,Amino-terminal enhancer of
1,27610791,27628846,RC01G004940,GNA11,Guanine nucleotide binding protein (G protein)
1,27639700,27642925,RC01G004950,GNA15,Guanine nucleotide binding protein (G protein)
1,27644497,27654480,RC01G004960,GNA15,Guanine nucleotide binding protein (G protein)
1,27698683,27699948,RC01G004970,C2CD4C,C2 calcium-dependent
1,27706523,27714569,RC01G004980,CDC34,Cell division cycle 34 homolog (S. cerevisiae)
1,27743823,27752964,RC01G004990,HDGFL2,Hepatoma-derived growth factor
1,27754696,27760346,RC01G005000,UBXN6,UBX domain protein 6
1,27762655,27776662,RC01G005010,CHAF1A,Chromatin assembly factor 1 subunit
1,27777607,27778949,RC01G005020,unknown,unknown
1,27779002,27837562,RC01G005030,SCAMP4,Secretory carrier membrane protein 4
1,27839216,27848204,RC01G005040,SEMA4D,Belongs to the semaphorin family
1,27854039,27894140,RC01G005050,CAMSAP2,Calmodulin regulated spectrin-associated protein family
1,27900758,28050755,RC01G005060,KIF14,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
1,28053331,28055002,RC01G005070,unknown,G-protein coupled receptor
1,28055013,28057096,RC01G005080,unknown,G-protein coupled receptor
1,28057838,28060893,RC01G005090,unknown,G-protein coupled receptor
1,28062422,28107413,RC01G005100,unknown,G-protein coupled receptor activity
1,28127370,28179764,RC01G005110,NR5A2,Nuclear receptor subfamily 5
1,28243138,28260533,RC01G005120,unknown,unknown
1,28314066,28550884,RC01G005130,PTPRC,Protein tyrosine phosphatase
1,28912920,28959108,RC01G005140,NEK7,NIMA (never in mitosis gene a)-related kinase 7
1,28959127,28988064,RC01G005150,unknown,unknown
1,28988503,28994695,RC01G005160,LHX9,LIM homeobox
1,29009409,29099449,RC01G005170,DENND1B,DENN MADD domain containing 1B
1,29104269,29126251,RC01G005180,CRB1,crumbs homolog
1,29127584,29147246,RC01G005190,ASPM,Asp (abnormal spindle)-like
1,29150284,29153745,RC01G005200,unknown,Complement factor
1,29172164,29269449,RC01G005210,unknown,Complement factor
1,29310077,29339361,RC01G005220,unknown,Complement factor
1,29341916,29342985,RC01G005230,SAMD3,positive regulation of protein localization to actin cortical patch
1,29344243,29346582,RC01G005240,SAMD3,Sterile alpha motif.
1,29507165,29508478,RC01G005250,B3GALT2,UDP-Gal betaGlcNAc beta 1
1,29527505,29528818,RC01G005260,GLRX2,Glutaredoxin 2
1,29529792,29534376,RC01G005270,UCHL5,ubiquitin carboxyl-terminal hydrolase
1,29538685,29540273,RC01G005280,unknown,regulator of G-protein signaling
1,29547832,29549659,RC01G005290,RGS1,regulator of G-protein signaling
1,29560714,29561611,RC01G005300,UTS2B,Urotensin II
1,29563385,29582922,RC01G005310,CCDC50,Coiled-coil domain containing 50
1,29586834,29588102,RC01G005320,unknown,unknown
1,29595640,29644407,RC01G005330,LEPREL1,Prolyl 3-hydroxylase 2
1,29652115,29656342,RC01G005340,unknown,Immunoglobulin
1,29661527,29672531,RC01G005350,WDR47,WD repeat domain
1,29680417,29688357,RC01G005360,MCOLN2,Mucolipin 2
1,29691350,29697479,RC01G005370,LPAR3,Lysophosphatidic acid receptor 3
1,29702716,29715493,RC01G005380,unknown,Atrial natriuretic peptide receptor
1,29717718,29723402,RC01G005390,SSX2IP,Synovial sarcoma
1,29953001,29976336,RC01G005400,SIGLEC1,Sialic acid binding Ig-like lectin 1
1,29986540,30000118,RC01G005410,unknown,Family with sequence similarity 20
1,30003522,30004948,RC01G005420,DNAL4,light chain
1,30008257,30011417,RC01G005430,nptxr,Neuronal pentraxin
1,30014955,30022819,RC01G005440,DZANK1,Double zinc ribbon and ankyrin
1,30024348,30032721,RC01G005450,CSRP2BP,Cysteine and glycine-rich protein 2 binding protein
1,30033639,30034519,RC01G005460,PET117,PET117 homolog
1,30036448,30051670,RC01G005470,RRBP1,Ribosome binding protein 1 homolog
1,30052951,30063532,RC01G005480,AARS2,Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged tRNA(Ala) via its editing domain
1,30070955,30077750,RC01G005490,unknown,Galactosyltransferase
1,30099715,30105200,RC01G005500,unknown,Galactosyltransferase
1,30132804,30134864,RC01G005510,VASN,Vasorin a
1,30176602,30180555,RC01G005520,l(2)tid,homolog subfamily A member
1,30203746,30211433,RC01G005530,PDGFA,Belongs to the PDGF VEGF growth factor family
1,30224332,30306705,RC01G005540,C3,complement component 3
1,30323187,30327572,RC01G005550,SDE2,SDE2 telomere maintenance homolog (S. pombe)
1,30329507,30337494,RC01G005560,CAPN11,Belongs to the peptidase C2 family
1,30339892,30353369,RC01G005570,CAPN2,Calpain 2
1,30389572,30398388,RC01G005580,CAPN8,Belongs to the peptidase C2 family
1,30405667,30416334,RC01G005590,CAPN2,Calpain 2
1,30420717,30421685,RC01G005600,unknown,Zgc 194551
1,30469430,30485652,RC01G005610,GLIS2,zinc finger
1,30487234,30502406,RC01G005620,unknown,Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
1,30507736,30536094,RC01G005630,ADCY9,Belongs to the adenylyl cyclase class-4 guanylyl cyclase family
1,30540322,30576123,RC01G005640,CREBBP,CREB binding protein a
1,30577864,30583281,RC01G005650,SLX4,structure-specific endonuclease subunit
1,30585027,30586535,RC01G005660,SLX4,structure-specific endonuclease subunit
1,30588012,30591108,RC01G005670,FAM195A,Family with sequence similarity 195
1,30593502,30596834,RC01G005680,GDE1,Glycerophosphodiester phosphodiesterase
1,30599092,30603568,RC01G005690,TMEM186,Transmembrane protein 186
1,30604937,30606908,RC01G005700,HMOX2,Heme oxygenase
1,30634166,30640614,RC01G005710,CXCL12,Stromal cell-derived factor
1,30683597,30687444,RC01G005720,unknown,Si dkey-246e1.3
1,30687734,30706690,RC01G005730,XPNPEP1,X-prolyl aminopeptidase (aminopeptidase P) 1
1,30794348,30801812,RC01G005740,unknown,Immunoglobulin V-set domain
1,31114400,31118125,RC01G005750,unknown,Immunoglobulin V-set domain
1,31175589,31366611,RC01G005760,unknown,Immunoglobulin V-set domain
1,31588681,31597526,RC01G005770,unknown,Immunoglobulin V-set domain
1,31688983,31869354,RC01G005780,unknown,Immunoglobulin V-set domain
1,31874644,31911697,RC01G005790,unknown,Galactosyltransferase
1,31955098,31957998,RC01G005800,unknown,Immunoglobulin V-set domain
1,31962724,31991157,RC01G005810,SENP7,SUMO1 sentrin specific peptidase 7
1,31996407,32018806,RC01G005820,IMPG2,Interphotoreceptor matrix proteoglycan
1,32020063,32071833,RC01G005830,ABI3BP,ABI family
1,32145051,32146080,RC01G005840,JAGN1,jagunal homolog
1,32189860,32194178,RC01G005850,unknown,Si dkeyp-34c12.1
1,32216468,32233938,RC01G005860,unknown,Tumor protein p53 binding protein 2
1,32236750,32250551,RC01G005870,GTPBP2,GTP binding protein 2
1,32255819,32260201,RC01G005880,unknown,Chromatin organization modifier domain
1,32261842,32278879,RC01G005890,PLA2G6,Phospholipase A2
1,32282814,32286013,RC01G005900,BAIAP2L2,Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein
1,32288326,32290942,RC01G005910,PVALB,Belongs to the parvalbumin family
1,32302909,32319982,RC01G005920,NCF4,factor 4
1,32350334,32361883,RC01G005930,PDGFB,Belongs to the PDGF VEGF growth factor family
1,32439849,32441000,RC01G005940,ADRA2A,alpha-2A adrenergic
1,32466458,32466868,RC01G005950,BBIP1,BBSome interacting protein 1
1,32468545,32476823,RC01G005960,PDCD4,Programmed cell death
1,32479644,32536820,RC01G005970,RBM20,RNA binding motif protein 20
1,32543050,32558980,RC01G005980,SMC3,Structural maintenance of chromosomes
1,32561111,32565783,RC01G005990,DUSP5,Belongs to the protein-tyrosine phosphatase family. Non-receptor class dual specificity subfamily
1,32595867,32645822,RC01G006000,NLRP12,Fish-specific NACHT associated domain
1,32675623,32681582,RC01G006010,unknown,unknown
1,32681614,32705400,RC01G006020,ADD3,Adducin 3 (gamma) a
1,32723598,32744044,RC01G006030,MXI1,MAX interactor 1
1,32753792,32756360,RC01G006040,unknown,Immunoglobulin V-set domain
1,32771110,32777270,RC01G006050,unknown,Zinc finger protein
1,32799825,32826242,RC01G006060,HKR1,Zinc finger protein
1,32832330,32838726,RC01G006070,unknown,Zinc finger protein
1,33129874,33162607,RC01G006080,unknown,unknown
1,33290591,33291541,RC01G006090,unknown,unknown
1,33345524,33348253,RC01G006100,unknown,Immunoglobulin
1,33414286,33421887,RC01G006110,unknown,Immunoglobulin V-set domain
1,33424554,33435566,RC01G006120,unknown,Immunoglobulin
1,33439725,33441339,RC01G006130,unknown,unknown
1,33517256,33555635,RC01G006140,unknown,Immunoglobulin
1,33655533,33665579,RC01G006150,unknown,Immunoglobulin
1,33732175,33734662,RC01G006160,unknown,Immunoglobulin
1,33745764,33772206,RC01G006170,unknown,Belongs to the semaphorin family
1,33799722,33804516,RC01G006180,unknown,Ssu-2 homolog
1,33812302,33819375,RC01G006190,SEC13,SEC13 homolog
1,33870534,33982265,RC01G006200,GRIP2,Glutamate receptor interacting protein
1,33989951,34003765,RC01G006210,SLC6A6,Belongs to the sodium neurotransmitter symporter (SNF) (TC 2.A.22) family
1,34062137,34063850,RC01G006220,LSM3,LSM3 homolog
1,34671469,34686133,RC01G006230,NLRP12,NACHT
1,34709044,34868485,RC01G006240,DOCK3,dedicator of cytokinesis
1,34873575,34875701,RC01G006250,MANF,Mesencephalic astrocyte-derived neurotrophic factor
1,34891071,34923234,RC01G006260,PCBP4,poly(rC)-binding protein 4-like
1,34923264,34970817,RC01G006270,unknown,unknown
1,35190432,35217361,RC01G006280,unknown,unknown
1,35217547,35226065,RC01G006290,DAG1,Dystroglycan 1
1,35300379,35308043,RC01G006300,NICN1,Nicolin 1
1,35372359,35558479,RC01G006310,GRM7,glutamate receptor
1,35757208,35847603,RC01G006320,RNF123,E3 ubiquitin-protein ligase
1,36312987,36337150,RC01G006330,NLRP12,NACHT domain
1,36344111,36350255,RC01G006340,VMO1,Vitelline membrane outer layer 1 homolog (chicken)
1,36354380,36472602,RC01G006350,NLRP14,Leucine Rich repeat
1,36618147,36629117,RC01G006360,unknown,unknown
1,36832183,36835002,RC01G006370,NLRP12,NACHT domain
1,36934398,37342112,RC01G006380,NLRP12,NACHT domain
1,37373389,37480957,RC01G006390,NLRP12,ATP binding
1,37556878,37564126,RC01G006400,ACY1,Aminoacylase 1
1,37665563,37674344,RC01G006410,NLRP14,Leucine Rich repeat
1,37754078,37756128,RC01G006420,NLRP12,NACHT
1,37788399,37828224,RC01G006430,DCC,DCC netrin 1 receptor
1,37851426,37859168,RC01G006440,unknown,unknown
1,37861537,37867903,RC01G006450,MBD2,domain protein
1,37874980,37876383,RC01G006460,unknown,MADF
1,37879343,37880729,RC01G006470,unknown,MADF
1,37944948,37950096,RC01G006480,PRDM12,PR domain zinc finger protein
1,37959487,37972191,RC01G006490,FUBP3,Far upstream element (FUSE) binding protein 3
1,37980486,37998584,RC01G006500,ASS1,Argininosuccinate
1,38078876,38084497,RC01G006510,RNF123,E3 ubiquitin-protein ligase
1,38109847,38112443,RC01G006520,TERF2IP,Telomeric repeat-binding factor 2-interacting protein
1,38451306,38694574,RC01G006530,unknown,NACHT domain
1,38806000,38806772,RC01G006540,ACY1,Aminoacylase 1
1,38863613,38908176,RC01G006550,unknown,NACHT domain
1,38967047,38968678,RC01G006560,unknown,Interferon-induced protein 44-like
1,38971809,38988819,RC01G006570,MAP1S,Microtubule-associated protein 1S
1,38998562,39000047,RC01G006580,CARTPT,Cocaine- and amphetamine-regulated transcript
1,39001863,39005121,RC01G006590,KNG1,Kininogen 1
1,39013980,39022822,RC01G006600,MCCC1,methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)
1,39028937,39073531,RC01G006610,ATP11B,Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily
1,39337131,39340356,RC01G006620,DNAJC19,DnaJ (Hsp40) homolog
1,39341619,39353728,RC01G006630,FXR1,Fragile X mental retardation
1,39418487,39420634,RC01G006640,unknown,Domain of unknown function (DUF4630)
1,39422791,39451049,RC01G006650,PSMD1,Proteasome (prosome
1,39457417,39487397,RC01G006660,ACAP2,ArfGAP with coiled-coil
1,39491700,39511315,RC01G006670,PPP1R2,Protein phosphatase 1 regulatory inhibitor subunit 2
1,39530853,39539756,RC01G006680,ALPI,Alkaline phosphatase
